chr	start	end	H3K36me3	H3K4me3
1	10120000	10130000	0	0
1	10130000	10140000	0	0
1	10140000	10150000	0	0
1	10150000	10160000	0	0
1	10160000	10170000	0	0
1	10170000	10180000	0	0
1	10180000	10190000	0	0
1	10190000	10200000	0	0
1	10200000	10210000	0	0
1	10210000	10220000	0	0
1	10220000	10230000	0	0
1	10230000	10240000	0	0
1	10240000	10250000	0	0
1	10250000	10260000	0	0
1	10260000	10270000	0	0
1	10270000	10280000	0	0
1	10280000	10290000	0	0
1	10290000	10300000	0	0
1	10300000	10310000	0	0
1	10310000	10320000	0	0
1	10320000	10330000	0	0
1	10330000	10340000	0	0
1	10340000	10350000	0	0
1	10350000	10360000	0	0
1	10360000	10370000	0	0
1	10370000	10380000	0	0
1	10380000	10390000	0	0
1	10390000	10400000	0	0
1	10400000	10410000	0	0
1	10410000	10420000	0	0
1	10420000	10430000	0	0
1	10430000	10440000	0	0
1	10440000	10450000	0	0
1	10450000	10460000	0	0
1	10460000	10470000	0	0
1	10470000	10480000	0	0
1	10480000	10490000	0	0
1	10490000	10500000	0	0
1	10500000	10510000	0	0
1	10510000	10520000	0	0
1	10520000	10530000	0	0
1	10530000	10540000	0	0
1	10540000	10550000	0	0
1	10550000	10560000	0	0
1	10560000	10570000	0	0
1	10570000	10580000	0	0
1	10580000	10590000	0	0
1	10590000	10600000	0	0
1	10600000	10610000	0	0
1	10610000	10620000	0	0
1	10620000	10630000	0	0
1	10630000	10640000	0	0
1	10640000	10650000	0	0
1	10650000	10660000	0	0
1	10660000	10670000	0	0
1	10670000	10680000	0	0
1	10680000	10690000	0	0
1	10690000	10700000	0	0
1	10700000	10710000	0	0
1	10710000	10720000	0	0
1	10720000	10730000	0	0
1	10730000	10740000	0	0
1	10740000	10750000	0	0
1	10750000	10760000	0	0
1	10760000	10770000	0	0
1	10770000	10780000	0	0
1	10780000	10790000	0	0
1	10790000	10800000	0	0
1	10800000	10810000	0	0
1	10810000	10820000	0	0
1	10820000	10830000	0	0
1	10830000	10840000	0	0
1	10840000	10850000	0	0
1	10850000	10860000	0	0
1	10860000	10870000	0	0
1	10870000	10880000	0	0
1	10880000	10890000	0	0
1	10890000	10900000	0	0
1	10900000	10910000	0	0
1	10910000	10920000	0	0
1	10920000	10930000	0	0
1	10930000	10940000	0	0
1	10940000	10950000	0	0
1	10950000	10960000	0	0
1	10960000	10970000	0	0
1	10970000	10980000	0	0
1	10980000	10990000	0	0
1	10990000	11000000	0	0
1	11000000	11010000	0	0
1	11010000	11020000	0	0
1	11020000	11030000	0	0
1	11030000	11040000	0	0
1	11040000	11050000	0	0
1	11050000	11060000	0	0
1	11060000	11070000	0	0
1	11070000	11080000	0	0
1	11080000	11090000	0	0
1	11090000	11100000	0	0
1	11100000	11110000	0	0
1	11110000	11120000	0	0
1	11120000	11130000	0	0
1	11130000	11140000	0	0
1	11140000	11150000	0	0
1	11150000	11160000	0	0
1	11160000	11170000	0	0
1	11170000	11180000	0	0
1	11180000	11190000	0	0
1	11190000	11200000	0	0
1	11200000	11210000	0	0
1	11210000	11220000	0	0
1	11220000	11230000	0	0
1	11230000	11240000	0	0
1	11240000	11250000	0	0
1	11250000	11260000	0	0
1	11260000	11270000	0	0
1	11270000	11280000	0	0
1	11280000	11290000	0	0
1	11290000	11300000	0	0
1	11300000	11310000	0	0
1	11310000	11320000	0	0
1	11320000	11330000	0	0
1	11330000	11340000	0	0
1	11340000	11350000	0	0
1	11350000	11360000	0	0
1	11360000	11370000	0	0
1	11370000	11380000	0	0
1	11380000	11390000	0	0
1	11390000	11400000	0	0
1	11400000	11410000	0	0
1	11410000	11420000	0	0
1	11420000	11430000	0	0
1	11430000	11440000	0	0
1	11440000	11450000	0	0
1	11450000	11460000	0	0
1	11460000	11470000	0	0
1	11470000	11480000	0	0
1	11480000	11490000	0	0
1	11490000	11500000	0	0
1	11500000	11510000	0	0
1	11510000	11520000	0	0
1	11520000	11530000	0	0
1	11530000	11540000	0	0
1	11540000	11550000	0	0
1	11550000	11560000	0	0
1	11560000	11570000	0	0
1	11570000	11580000	0	0
1	11580000	11590000	0	0
1	11590000	11600000	0	0
1	11600000	11610000	0	0
1	11610000	11620000	0	0
1	11620000	11630000	0	0
1	11630000	11640000	0	0
1	11640000	11650000	0	0
1	11650000	11660000	0	0
1	11660000	11670000	0	0
1	11670000	11680000	0	0
1	11680000	11690000	0	0
1	11690000	11700000	0	0
1	11700000	11710000	0	0
1	11710000	11720000	0	0
1	11720000	11730000	0	0
1	11730000	11740000	0	0
1	11740000	11750000	0	0
1	11750000	11760000	0	0
1	11760000	11770000	0	0
1	11770000	11780000	0	0
1	11780000	11790000	0	0
1	11790000	11800000	0	0
1	11800000	11810000	0	0
1	11810000	11820000	0	0
1	11820000	11830000	0	0
1	11830000	11840000	0	0
1	11840000	11850000	0	0
1	11850000	11860000	0	0
1	11860000	11870000	0	0
1	11870000	11880000	0	0
1	11880000	11890000	0	0
1	11890000	11900000	0	0
1	11900000	11910000	0	0
1	11910000	11920000	0	0
1	11920000	11930000	0	0
1	11930000	11940000	0	0
1	11940000	11950000	0	0
1	11950000	11960000	0	0
1	11960000	11970000	0	0
1	11970000	11980000	0	0
1	11980000	11990000	0	0
1	11990000	12000000	0	0
1	12000000	12010000	0	0
1	12010000	12020000	0	0
1	12020000	12030000	0	0
1	12030000	12040000	0	0
1	12040000	12050000	0	0
1	12050000	12060000	0	0
1	12060000	12070000	0	0
1	12070000	12080000	0	0
1	12080000	12090000	0	0
1	12090000	12100000	0	0
1	12100000	12110000	0	0
1	12110000	12120000	0	0
1	12120000	12130000	0	0
1	12130000	12140000	0	0
1	12140000	12150000	0	0
1	12150000	12160000	0	0
1	12160000	12170000	0	0
1	12170000	12180000	0	0
1	12180000	12190000	0	0
1	12190000	12200000	0	0
1	12200000	12210000	0	0
1	12210000	12220000	0	0
1	12220000	12230000	0	0
1	12230000	12240000	0	0
1	12240000	12250000	0	0
1	12250000	12260000	0	0
1	12260000	12270000	0	0
1	12270000	12280000	0	0
1	12280000	12290000	0	0
1	12290000	12300000	0	0
1	12300000	12310000	0	0
1	12310000	12320000	0	0
1	12320000	12330000	0	0
1	12330000	12340000	0	0
1	12340000	12350000	0	0
1	12350000	12360000	0	0
1	12360000	12370000	0	0
1	12370000	12380000	0	0
1	12380000	12390000	0	0
1	12390000	12400000	0	0
1	12400000	12410000	0	0
1	12410000	12420000	0	0
1	12420000	12430000	0	0
1	12430000	12440000	0	0
1	12440000	12450000	0	0
1	12450000	12460000	0	0
1	12460000	12470000	0	0
1	12470000	12480000	0	0
1	12480000	12490000	0	0
1	12490000	12500000	0	0
1	12500000	12510000	0	0
1	12510000	12520000	0	0
1	12520000	12530000	0	0
1	12530000	12540000	0	0
1	12540000	12550000	0	0
1	12550000	12560000	0	0
1	12560000	12570000	0	0
1	12570000	12580000	0	0
1	12580000	12590000	0	0
1	12590000	12600000	0	0
1	12600000	12610000	0	0
1	12610000	12620000	0	0
1	12620000	12630000	0	0
1	12630000	12640000	0	0
1	12640000	12650000	0	0
1	12650000	12660000	0	0
1	12660000	12670000	0	0
1	12670000	12680000	0	0
1	12680000	12690000	0	0
1	12690000	12700000	0	0
1	12700000	12710000	0	0
1	12710000	12720000	0	0
1	12720000	12730000	0	0
1	12730000	12740000	0	0
1	12740000	12750000	0	0
1	12750000	12760000	0	0
1	12760000	12770000	0	0
1	12770000	12780000	0	0
1	12780000	12790000	0	0
1	12790000	12800000	0	0
1	12800000	12810000	0	0
1	12810000	12820000	0	0
1	12820000	12830000	0	0
1	12830000	12840000	0	0
1	12840000	12850000	0	0
1	12850000	12860000	0	0
1	12860000	12870000	0	0
1	12870000	12880000	0	0
1	12880000	12890000	0	0
1	12890000	12900000	0	0
1	12900000	12910000	0	0
1	12910000	12920000	0	0
1	12920000	12930000	0	0
1	12930000	12940000	0	0
1	12940000	12950000	0	0
1	12950000	12960000	0	0
1	12960000	12970000	0	0
1	12970000	12980000	0	0
1	12980000	12990000	0	0
1	12990000	13000000	0	0
1	13000000	13010000	0	0
1	13010000	13020000	0	0
1	13020000	13030000	0	0
1	13030000	13040000	0	0
1	13040000	13050000	0	0
1	13050000	13060000	0	0
1	13060000	13070000	0	0
1	13070000	13080000	0	0
1	13080000	13090000	0	0
1	13090000	13100000	0	0
1	13100000	13110000	0	0
1	13110000	13120000	0	0
1	13120000	13130000	0	0
1	13130000	13140000	0	0
1	13140000	13150000	0	0
1	13150000	13160000	0	0
1	13160000	13170000	0	0
1	13170000	13180000	0	0
1	13180000	13190000	0	0
1	13190000	13200000	0	0
1	13200000	13210000	0	0
1	13210000	13220000	0	0
1	13220000	13230000	0	0
1	13230000	13240000	0	0
1	13240000	13250000	0	0
1	13250000	13260000	0	0
1	13260000	13270000	0	0
1	13270000	13280000	0	0
1	13280000	13290000	0	0
1	13290000	13300000	0	0
1	13300000	13310000	0	0
1	13310000	13320000	0	0
1	13320000	13330000	0	0
1	13330000	13340000	0	0
1	13340000	13350000	0	0
1	13350000	13360000	0	0
1	13360000	13370000	0	0
1	13370000	13380000	0	0
1	13380000	13390000	0	0
1	13390000	13400000	0	0
1	13400000	13410000	0	0
1	13410000	13420000	0	0
1	13420000	13430000	0	0
1	13430000	13440000	0	0
1	13440000	13450000	0	0
1	13450000	13460000	0	0
1	13460000	13470000	0	0
1	13470000	13480000	0	0
1	13480000	13490000	0	0
1	13490000	13500000	0	0
1	13500000	13510000	0	0
1	13510000	13520000	0	0
1	13520000	13530000	0	0
1	13530000	13540000	0	0
1	13540000	13550000	0	0
1	13550000	13560000	0	0
1	13560000	13570000	0	0
1	13570000	13580000	0	0
1	13580000	13590000	0	0
1	13590000	13600000	0	0
1	13600000	13610000	0	0
1	13610000	13620000	0	0
1	13620000	13630000	0	0
1	13630000	13640000	0	0
1	13640000	13650000	0	0
1	13650000	13660000	0	0
1	13660000	13670000	0	0
1	13670000	13680000	0	0
1	13680000	13690000	0	0
1	13690000	13700000	0	0
1	13700000	13710000	0	0
1	13710000	13720000	0	0
1	13720000	13730000	0	0
1	13730000	13740000	0	0
1	13740000	13750000	0	0
1	13750000	13760000	0	0
1	13760000	13770000	0	0
1	13770000	13780000	0	0
1	13780000	13790000	0	0
1	13790000	13800000	0	0
1	13800000	13810000	0	0
1	13810000	13820000	0	0
1	13820000	13830000	0	0
1	13830000	13840000	0	0
1	13840000	13850000	0	0
1	13850000	13860000	0	0
1	13860000	13870000	0	0
1	13870000	13880000	0	0
1	13880000	13890000	0	0
1	13890000	13900000	0	0
1	13900000	13910000	0	0
1	13910000	13920000	0	0
1	13920000	13930000	0	0
1	13930000	13940000	0	0
1	13940000	13950000	0	0
1	13950000	13960000	0	0
1	13960000	13970000	0	0
1	13970000	13980000	0	0
1	13980000	13990000	0	0
1	13990000	14000000	0	0
1	14000000	14010000	0	0
1	14010000	14020000	0	0
1	14020000	14030000	0	0
1	14030000	14040000	0	0
1	14040000	14050000	0	0
1	14050000	14060000	0	0
1	14060000	14070000	0	0
1	14070000	14080000	0	0
1	14080000	14090000	0	0
1	14090000	14100000	0	0
1	14100000	14110000	0	0
1	14110000	14120000	0	0
1	14120000	14130000	0	0
1	14130000	14140000	0	0
1	14140000	14150000	0	0
1	14150000	14160000	0	0
1	14160000	14170000	0	0
1	14170000	14180000	0	0
1	14180000	14190000	0	0
1	14190000	14200000	0	0
1	14200000	14210000	0	0
1	14210000	14220000	0	0
1	14220000	14230000	0	0
1	14230000	14240000	0	0
1	14240000	14250000	0	0
1	14250000	14260000	0	0
1	14260000	14270000	0	0
1	14270000	14280000	0	0
1	14280000	14290000	0	0
1	14290000	14300000	0	0
1	14300000	14310000	0	0
1	14310000	14320000	0	0
1	14320000	14330000	0	0
1	14330000	14340000	0	0
1	14340000	14350000	0	0
1	14350000	14360000	0	0
1	14360000	14370000	0	0
1	14370000	14380000	0	0
1	14380000	14390000	0	0
1	14390000	14400000	0	0
1	14400000	14410000	0	0
1	14410000	14420000	0	0
1	14420000	14430000	0	0
1	14430000	14440000	0	0
1	14440000	14450000	0	0
1	14450000	14460000	0	0
1	14460000	14470000	0	0
1	14470000	14480000	0	0
1	14480000	14490000	0	0
1	14490000	14500000	0	0
1	14500000	14510000	0	0
1	14510000	14520000	0	0
1	14520000	14530000	0	0
1	14530000	14540000	0	0
1	14540000	14550000	0	0
1	14550000	14560000	0	0
1	14560000	14570000	0	0
1	14570000	14580000	0	0
1	14580000	14590000	0	0
1	14590000	14600000	0	0
1	14600000	14610000	0	0
1	14610000	14620000	0	0
1	14620000	14630000	0	0
1	14630000	14640000	0	0
1	14640000	14650000	0	0
1	14650000	14660000	0	0
1	14660000	14670000	0	0
1	14670000	14680000	0	0
1	14680000	14690000	0	0
1	14690000	14700000	0	0
1	14700000	14710000	0	0
1	14710000	14720000	0	0
1	14720000	14730000	0	0
1	14730000	14740000	0	0
1	14740000	14750000	0	0
1	14750000	14760000	0	0
1	14760000	14770000	0	0
1	14770000	14780000	0	0
1	14780000	14790000	0	0
1	14790000	14800000	0	0
1	14800000	14810000	0	0
1	14810000	14820000	0	0
1	14820000	14830000	0	0
1	14830000	14840000	0	0
1	14840000	14850000	0	0
1	14850000	14860000	0	0
1	14860000	14870000	0	0
1	14870000	14880000	0	0
1	14880000	14890000	0	0
1	14890000	14900000	0	0
1	14900000	14910000	0	0
1	14910000	14920000	0	0
1	14920000	14930000	0	0
1	14930000	14940000	0	0
1	14940000	14950000	0	0
1	14950000	14960000	0	0
1	14960000	14970000	0	0
1	14970000	14980000	0	0
1	14980000	14990000	0	0
1	14990000	15000000	0	0
1	15000000	15010000	0	0
1	15010000	15020000	0	0
1	15020000	15030000	0	0
1	15030000	15040000	0	0
1	15040000	15050000	0	0
1	15050000	15060000	0	0
1	15060000	15070000	0	0
1	15070000	15080000	0	0
1	15080000	15090000	0	0
1	15090000	15100000	0	0
1	15100000	15110000	0	0
1	15110000	15120000	0	0
1	15120000	15130000	0	0
1	15130000	15140000	0	0
1	15140000	15150000	0	0
1	15150000	15160000	0	0
1	15160000	15170000	0	0
1	15170000	15180000	0	0
1	15180000	15190000	0	0
1	15190000	15200000	0	0
1	15200000	15210000	0	0
1	15210000	15220000	0	0
1	15220000	15230000	0	0
1	15230000	15240000	0	0
1	15240000	15250000	0	0
1	15250000	15260000	0	0
1	15260000	15270000	0	0
1	15270000	15280000	0	0
1	15280000	15290000	0	0
1	15290000	15300000	0	0
1	15300000	15310000	0	0
1	15310000	15320000	0	0
1	15320000	15330000	0	0
1	15330000	15340000	0	0
1	15340000	15350000	0	0
1	15350000	15360000	0	0
1	15360000	15370000	0	0
1	15370000	15380000	0	0
1	15380000	15390000	0	0
1	15390000	15400000	0	0
1	15400000	15410000	0	0
1	15410000	15420000	0	0
1	15420000	15430000	0	0
1	15430000	15440000	0	0
1	15440000	15450000	0	0
1	15450000	15460000	0	0
1	15460000	15470000	0	0
1	15470000	15480000	0	0
1	15480000	15490000	0	0
1	15490000	15500000	0	0
1	15500000	15510000	0	0
1	15510000	15520000	0	0
1	15520000	15530000	0	0
1	15530000	15540000	0	0
1	15540000	15550000	0	0
1	15550000	15560000	0	0
1	15560000	15570000	0	0
1	15570000	15580000	0	0
1	15580000	15590000	0	0
1	15590000	15600000	0	0
1	15600000	15610000	0	0
1	15610000	15620000	0	0
1	15620000	15630000	0	0
1	15630000	15640000	0	0
1	15640000	15650000	0	0
1	15650000	15660000	0	0
1	15660000	15670000	0	0
1	15670000	15680000	0	0
1	15680000	15690000	0	0
1	15690000	15700000	0	0
1	15700000	15710000	0	0
1	15710000	15720000	0	0
1	15720000	15730000	0	0
1	15730000	15740000	0	0
1	15740000	15750000	0	0
1	15750000	15760000	0	0
1	15760000	15770000	0	0
1	15770000	15780000	0	0
1	15780000	15790000	0	0
1	15790000	15800000	0	0
1	15800000	15810000	0	0
1	15810000	15820000	0	0
1	15820000	15830000	0	0
1	15830000	15840000	0	0
1	15840000	15850000	0	0
1	15850000	15860000	0	0
1	15860000	15870000	0	0
1	15870000	15880000	0	0
1	15880000	15890000	0	0
1	15890000	15900000	0	0
1	15900000	15910000	0	0
1	15910000	15920000	0	0
1	15920000	15930000	0	0
1	15930000	15940000	0	0
1	15940000	15950000	0	0
1	15950000	15960000	0	0
1	15960000	15970000	0	0
1	15970000	15980000	0	0
1	15980000	15990000	0	0
1	15990000	16000000	0	0
1	16000000	16010000	0	0
1	16010000	16020000	0	0
1	16020000	16030000	0	0
1	16030000	16040000	0	0
1	16040000	16050000	0	0
1	16050000	16060000	0	0
1	16060000	16070000	0	0
1	16070000	16080000	0	0
1	16080000	16090000	0	0
1	16090000	16100000	0	0
1	16100000	16110000	0	0
1	16110000	16120000	0	0
1	16120000	16130000	0	0
1	16130000	16140000	0	0
1	16140000	16150000	0	0
1	16150000	16160000	0	0
1	16160000	16170000	0	0
1	16170000	16180000	0	0
1	16180000	16190000	0	0
1	16190000	16200000	0	0
1	16200000	16210000	0	0
1	16210000	16220000	0	0
1	16220000	16230000	0	0
1	16230000	16240000	0	0
1	16240000	16250000	0	0
1	16250000	16260000	0	0
1	16260000	16270000	0	0
1	16270000	16280000	0	0
1	16280000	16290000	0	0
1	16290000	16300000	0	0
1	16300000	16310000	0	0
1	16310000	16320000	0	0
1	16320000	16330000	0	0
1	16330000	16340000	0	0
1	16340000	16350000	0	0
1	16350000	16360000	0	0
1	16360000	16370000	0	0
1	16370000	16380000	0	0
1	16380000	16390000	0	0
1	16390000	16400000	0	0
1	16400000	16410000	0	0
1	16410000	16420000	0	0
1	16420000	16430000	0	0
1	16430000	16440000	0	0
1	16440000	16450000	0	0
1	16450000	16460000	0	0
1	16460000	16470000	0	0
1	16470000	16480000	0	0
1	16480000	16490000	0	0
1	16490000	16500000	0	0
1	16500000	16510000	0	0
1	16510000	16520000	0	0
1	16520000	16530000	0	0
1	16530000	16540000	0	0
1	16540000	16550000	0	0
1	16550000	16560000	0	0
1	16560000	16570000	0	0
1	16570000	16580000	0	0
1	16580000	16590000	0	0
1	16590000	16600000	0	0
1	16600000	16610000	0	0
1	16610000	16620000	0	0
1	16620000	16630000	0	0
1	16630000	16640000	0	0
1	16640000	16650000	0	0
1	16650000	16660000	0	0
1	16660000	16670000	0	0
1	16670000	16680000	0	0
1	16680000	16690000	0	0
1	16690000	16700000	0	0
1	16700000	16710000	0	0
1	16710000	16720000	0	0
1	16720000	16730000	0	0
1	16730000	16740000	0	0
1	16740000	16750000	0	0
1	16750000	16760000	0	0
1	16760000	16770000	0	0
1	16770000	16780000	0	0
1	16780000	16790000	0	0
1	16790000	16800000	0	0
1	16800000	16810000	0	0
1	16810000	16820000	0	0
1	16820000	16830000	0	0
1	16830000	16840000	0	0
1	16840000	16850000	0	0
1	16850000	16860000	0	0
1	16860000	16870000	0	0
1	16870000	16880000	0	0
1	16880000	16890000	0	0
1	16890000	16900000	0	0
1	16900000	16910000	0	0
1	16910000	16920000	0	0
1	16920000	16930000	0	0
1	16930000	16940000	0	0
1	16940000	16950000	0	0
1	16950000	16960000	0	0
1	16960000	16970000	0	0
1	16970000	16980000	0	0
1	16980000	16990000	0	0
1	16990000	17000000	0	0
1	17000000	17010000	0	0
1	17010000	17020000	0	0
1	17020000	17030000	0	0
1	17030000	17040000	0	0
1	17040000	17050000	0	0
1	17050000	17060000	0	0
1	17060000	17070000	0	0
1	17070000	17080000	0	0
1	17080000	17090000	0	0
1	17090000	17100000	0	0
1	17100000	17110000	0	0
1	17110000	17120000	0	0
1	17120000	17130000	0	0
1	17130000	17140000	0	0
1	17140000	17150000	0	0
1	17150000	17160000	0	0
1	17160000	17170000	0	0
1	17170000	17180000	0	0
1	17180000	17190000	0	0
1	17190000	17200000	0	0
1	17200000	17210000	0	0
1	17210000	17220000	0	0
1	17220000	17230000	0	0
1	17230000	17240000	0	0
1	17240000	17250000	0	0
1	17250000	17260000	0	0
1	17260000	17270000	0	0
1	17270000	17280000	0	0
1	17280000	17290000	0	0
1	17290000	17300000	0	0
1	17300000	17310000	0	0
1	17310000	17320000	0	0
1	17320000	17330000	0	0
1	17330000	17340000	0	0
1	17340000	17350000	0	0
1	17350000	17360000	0	0
1	17360000	17370000	0	0
1	17370000	17380000	0	0
1	17380000	17390000	0	0
1	17390000	17400000	0	0
1	17400000	17410000	0	0
1	17410000	17420000	0	0
1	17420000	17430000	0	0
1	17430000	17440000	0	0
1	17440000	17450000	0	0
1	17450000	17460000	0	0
1	17460000	17470000	0	0
1	17470000	17480000	0	0
1	17480000	17490000	0	0
1	17490000	17500000	0	0
1	17500000	17510000	0	0
1	17510000	17520000	0	0
1	17520000	17530000	0	0
1	17530000	17540000	0	0
1	17540000	17550000	0	0
1	17550000	17560000	0	0
1	17560000	17570000	0	0
1	17570000	17580000	0	0
1	17580000	17590000	0	0
1	17590000	17600000	0	0
1	17600000	17610000	0	0
1	17610000	17620000	0	0
1	17620000	17630000	0	0
1	17630000	17640000	0	0
1	17640000	17650000	0	0
1	17650000	17660000	0	0
1	17660000	17670000	0	0
1	17670000	17680000	0	0
1	17680000	17690000	0	0
1	17690000	17700000	0	0
1	17700000	17710000	0	0
1	17710000	17720000	0	0
1	17720000	17730000	0	0
1	17730000	17740000	0	0
1	17740000	17750000	0	0
1	17750000	17760000	0	0
1	17760000	17770000	0	0
1	17770000	17780000	0	0
1	17780000	17790000	0	0
1	17790000	17800000	0	0
1	17800000	17810000	0	0
1	17810000	17820000	0	0
1	17820000	17830000	0	0
1	17830000	17840000	0	0
1	17840000	17850000	0	0
1	17850000	17860000	0	0
1	17860000	17870000	0	0
1	17870000	17880000	0	0
1	17880000	17890000	0	0
1	17890000	17900000	0	0
1	17900000	17910000	0	0
1	17910000	17920000	0	0
1	17920000	17930000	0	0
1	17930000	17940000	0	0
1	17940000	17950000	0	0
1	17950000	17960000	0	0
1	17960000	17970000	0	0
1	17970000	17980000	0	0
1	17980000	17990000	0	0
1	17990000	18000000	0	0
1	18000000	18010000	0	0
1	18010000	18020000	0	0
1	18020000	18030000	0	0
1	18030000	18040000	0	0
1	18040000	18050000	0	0
1	18050000	18060000	0	0
1	18060000	18070000	0	0
1	18070000	18080000	0	0
1	18080000	18090000	0	0
1	18090000	18100000	0	0
1	18100000	18110000	0	0
1	18110000	18120000	0	0
1	18120000	18130000	0	0
1	18130000	18140000	0	0
1	18140000	18150000	0	0
1	18150000	18160000	0	0
1	18160000	18170000	0	0
1	18170000	18180000	0	0
1	18180000	18190000	0	0
1	18190000	18200000	0	0
1	18200000	18210000	0	0
1	18210000	18220000	0	0
1	18220000	18230000	0	0
1	18230000	18240000	0	0
1	18240000	18250000	0	0
1	18250000	18260000	0	0
1	18260000	18270000	0	0
1	18270000	18280000	0	0
1	18280000	18290000	0	0
1	18290000	18300000	0	0
1	18300000	18310000	0	0
1	18310000	18320000	0	0
1	18320000	18330000	0	0
1	18330000	18340000	0	0
1	18340000	18350000	0	0
1	18350000	18360000	0	0
1	18360000	18370000	0	0
1	18370000	18380000	0	0
1	18380000	18390000	0	0
1	18390000	18400000	0	0
1	18400000	18410000	0	0
1	18410000	18420000	0	0
1	18420000	18430000	0	0
1	18430000	18440000	0	0
1	18440000	18450000	0	0
1	18450000	18460000	0	0
1	18460000	18470000	0	0
1	18470000	18480000	0	0
1	18480000	18490000	0	0
1	18490000	18500000	0	0
1	18500000	18510000	0	0
1	18510000	18520000	0	0
1	18520000	18530000	0	0
1	18530000	18540000	0	0
1	18540000	18550000	0	0
1	18550000	18560000	0	0
1	18560000	18570000	0	0
1	18570000	18580000	0	0
1	18580000	18590000	0	0
1	18590000	18600000	0	0
1	18600000	18610000	0	0
1	18610000	18620000	0	0
1	18620000	18630000	0	0
1	18630000	18640000	0	0
1	18640000	18650000	0	0
1	18650000	18660000	0	0
1	18660000	18670000	0	0
1	18670000	18680000	0	0
1	18680000	18690000	0	0
1	18690000	18700000	0	0
1	18700000	18710000	0	0
1	18710000	18720000	0	0
1	18720000	18730000	0	0
1	18730000	18740000	0	0
1	18740000	18750000	0	0
1	18750000	18760000	0	0
1	18760000	18770000	0	0
1	18770000	18780000	0	0
1	18780000	18790000	0	0
1	18790000	18800000	0	0
1	18800000	18810000	0	0
1	18810000	18820000	0	0
1	18820000	18830000	0	0
1	18830000	18840000	0	0
1	18840000	18850000	0	0
1	18850000	18860000	0	0
1	18860000	18870000	0	0
1	18870000	18880000	0	0
1	18880000	18890000	0	0
1	18890000	18900000	0	0
1	18900000	18910000	0	0
1	18910000	18920000	0	0
1	18920000	18930000	0	0
1	18930000	18940000	0	0
1	18940000	18950000	0	0
1	18950000	18960000	0	0
1	18960000	18970000	0	0
1	18970000	18980000	0	0
1	18980000	18990000	0	0
1	18990000	19000000	0	0
1	19000000	19010000	0	0
1	19010000	19020000	0	0
1	19020000	19030000	0	0
1	19030000	19040000	0	0
1	19040000	19050000	0	0
1	19050000	19060000	0	0
1	19060000	19070000	0	0
1	19070000	19080000	0	0
1	19080000	19090000	0	0
1	19090000	19100000	0	0
1	19100000	19110000	0	0
1	19110000	19120000	0	0
1	19120000	19130000	0	0
1	19130000	19140000	0	0
1	19140000	19150000	0	0
1	19150000	19160000	0	0
1	19160000	19170000	0	0
1	19170000	19180000	0	0
1	19180000	19190000	0	0
1	19190000	19200000	0	0
1	19200000	19210000	0	0
1	19210000	19220000	0	0
1	19220000	19230000	0	0
1	19230000	19240000	0	0
1	19240000	19250000	0	0
1	19250000	19260000	0	0
1	19260000	19270000	0	0
1	19270000	19280000	0	0
1	19280000	19290000	0	0
1	19290000	19300000	0	0
1	19300000	19310000	0	0
1	19310000	19320000	0	0
1	19320000	19330000	0	0
1	19330000	19340000	0	0
1	19340000	19350000	0	0
1	19350000	19360000	0	0
1	19360000	19370000	0	0
1	19370000	19380000	0	0
1	19380000	19390000	0	0
1	19390000	19400000	0	0
1	19400000	19410000	0	0
1	19410000	19420000	0	0
1	19420000	19430000	0	0
1	19430000	19440000	0	0
1	19440000	19450000	0	0
1	19450000	19460000	0	0
1	19460000	19470000	0	0
1	19470000	19480000	0	0
1	19480000	19490000	0	0
1	19490000	19500000	0	0
1	19500000	19510000	0	0
1	19510000	19520000	0	0
1	19520000	19530000	0	0
1	19530000	19540000	0	0
1	19540000	19550000	0	0
1	19550000	19560000	0	0
1	19560000	19570000	0	0
1	19570000	19580000	0	0
1	19580000	19590000	0	0
1	19590000	19600000	0	0
1	19600000	19610000	0	0
1	19610000	19620000	0	0
1	19620000	19630000	0	0
1	19630000	19640000	0	0
1	19640000	19650000	0	0
1	19650000	19660000	0	0
1	19660000	19670000	0	0
