chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber	depthWindowCount	gcContent
chr1	6101787	6180321	CHD5	1.9739	1.9739	1	ENST00000262450	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6185020	6209389	RPL22	1.9739	1.9739	1	ENST00000234875	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6204840	6205780	RNF207-AS1	1.9739	1.9739	1	ENST00000455744	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6205475	6221299	RNF207	1.9739	1.9739	1	ENST00000377939	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6221193	6235972	ICMT	1.9739	1.9739	1	ENST00000343813	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6234692	6239444	LINC00337	1.9739	1.9739	1	ENST00000650463	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6244179	6245578	HES3	1.9739	1.9739	1	ENST00000377898	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6247353	6261098	GPR153	1.9739	1.9739	1	ENST00000377893	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6264269	6393767	ACOT7	1.9739	1.9739	1	ENST00000361521	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6412418	6424670	HES2	1.9739	1.9739	1	ENST00000377834	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6424776	6461367	ESPN	1.9739	1.9739	1	ENST00000645284	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6429834	6429896	MIR4252	1.9739	1.9739	1	ENST00000585139	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6460786	6466175	TNFRSF25	1.9739	1.9739	1	ENST00000356876	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6467122	6520074	PLEKHG5	1.9739	1.9739	1	ENST00000377728	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6521347	6554513	NOL9	1.9739	1.9739	1	ENST00000377705	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6540854	6540964	RNU6-731P	1.9739	1.9739	1	ENST00000517213	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6555307	6579755	TAS1R1	1.9739	1.9739	1	ENST00000333172	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6579994	6589280	ZBTB48	1.9739	1.9739	1	ENST00000377674	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6590724	6614607	KLHL21	1.9739	1.9739	1	ENST00000377658	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6613731	6624030	PHF13	1.9739	1.9739	1	ENST00000377648	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6624868	6635586	THAP3	1.9739	1.9739	1	ENST00000054650	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6634168	6701924	DNAJC11	1.9739	1.9739	1	ENST00000377577	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6724637	6730012	LINC01672	1.9739	1.9739	1	ENST00000414210	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6783892	6784843	CAMTA1-DT	1.9739	1.9739	1	ENST00000442889	true	p36.31	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	6785454	7769706	CAMTA1	1.9739	1.9739	1	ENST00000303635	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7219360	7219524	RNU1-8P	1.9739	1.9739	1	ENST00000384328	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7368942	7370270	CAMTA1-IT1	1.9739	1.9739	1	ENST00000427317	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7382487	7389754	CAMTA1-AS2	1.9739	1.9739	1	ENST00000618051	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7441096	7441554	CAMTA1-AS1	1.9739	1.9739	1	ENST00000440032	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7771296	7781432	VAMP3	1.9739	1.9739	1	ENST00000054666	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7784291	7845177	PER3	1.9739	1.9739	1	ENST00000377532	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7843083	7853512	UTS2	1.9739	1.9739	1	ENST00000361696	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7915871	7943165	TNFRSF9	1.9739	1.9739	1	ENST00000377507	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	7954291	7985505	PARK7	1.9739	1.9739	1	ENST00000338639	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8004404	8026309	ERRFI1	1.9739	1.9739	1	ENST00000377482	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8026738	8122702	ERRFI1-DT	1.9739	1.9739	1	ENST00000445300	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8201518	8215210	LINC01714	1.9739	1.9739	1	ENST00000670361	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8206434	8206597	RNU1-7P	1.9739	1.9739	1	ENST00000364105	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8292157	8292263	RNU6-991P	1.9739	1.9739	1	ENST00000516168	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8318114	8344167	SLC45A1	1.9739	1.9739	1	ENST00000471889	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8352397	8848921	RERE	1.9739	1.9739	1	ENST00000400908	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8424645	8435013	RERE-AS1	1.9739	1.9739	1	ENST00000449895	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8750430	8751087	RPL7P11	1.9739	1.9739	1	ENST00000437586	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8786211	8786913	RPL7P7	1.9739	1.9739	1	ENST00000428803	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8831007	8831375	RPL23AP19	1.9739	1.9739	1	ENST00000436229	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8861000	8879190	ENO1	1.9739	1.9739	1	ENST00000234590	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8866502	8866590	MIR6728	1.9739	1.9739	1	ENST00000618792	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8878835	8879894	ENO1-AS1	1.9739	1.9739	1	ENST00000442636	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8883427	8883533	RNU6-304P	1.9739	1.9739	1	ENST00000364855	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8893409	8894151	HMGN2P17	1.9739	1.9739	1	ENST00000425872	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8945867	8975092	CA6	1.9739	1.9739	1	ENST00000377443	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	8979576	8979874	RN7SL451P	1.9739	1.9739	1	ENST00000583026	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9002973	9026423	SLC2A7	1.9739	1.9739	1	ENST00000400906	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9035106	9088478	SLC2A5	1.9739	1.9739	1	ENST00000377424	true	p36.23	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9100305	9129102	GPR157	1.9739	1.9739	1	ENST00000377411	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9148011	9198906	MIR34AHG	1.9739	1.9739	1	ENST00000635687	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9151668	9151777	MIR34A	1.9739	1.9739	1	ENST00000385130	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9182004	9196284	LNCTAM34A	1.9739	1.9739	1	ENST00000635271	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9234774	9271337	H6PD	1.9739	1.9739	1	ENST00000377403	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9292894	9369532	SPSB1	1.9739	1.9739	1	ENST00000328089	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9425094	9440564	LINC02606	1.9739	1.9739	1	ENST00000641940	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9437669	9437778	RNA5SP40	1.9739	1.9739	1	ENST00000517147	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9539465	9585173	SLC25A33	1.9739	1.9739	1	ENST00000302692	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9588911	9614877	TMEM201	1.9739	1.9739	1	ENST00000340381	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9629889	9729114	PIK3CD	1.9739	1.9739	1	ENST00000377346	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9652610	9654586	PIK3CD-AS1	1.9739	1.9739	1	ENST00000377320	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9672405	9687583	PIK3CD-AS2	1.9739	1.9739	1	ENST00000415330	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9728926	9823984	CLSTN1	1.9739	1.9739	1	ENST00000377298	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9780822	9781240	MZT1P1	1.9739	1.9739	1	ENST00000603781	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9848276	9910336	CTNNBIP1	1.9739	1.9739	1	ENST00000377263	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9922113	9943407	LZIC	1.9739	1.9739	1	ENST00000377223	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9943428	9985501	NMNAT1	1.9739	1.9739	1	ENST00000377205	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9947318	9947636	RN7SKP269	1.9739	1.9739	1	ENST00000365545	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9950572	9960787	TMEM274P	1.9739	1.9739	1	ENST00000636827	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9967381	9967458	MIR5697	1.9739	1.9739	1	ENST00000578045	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	9997206	10016021	RBP7	1.9739	1.9739	1	ENST00000294435	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10032832	10181239	UBE4B	1.9739	1.9739	1	ENST00000343090	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10058671	10059648	PGAM1P11	1.9739	1.9739	1	ENST00000416729	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10163268	10163374	RNU6-828P	1.9739	1.9739	1	ENST00000364876	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10210570	10381603	KIF1B	1.9739	1.9739	1	ENST00000676179	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10298966	10299072	RNU6-37P	1.9739	1.9739	1	ENST00000362692	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10306465	10306757	RN7SL731P	1.9739	1.9739	1	ENST00000584329	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10398592	10420511	PGD	1.9739	1.9739	1	ENST00000270776	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10430102	10452153	CENPS-CORT	1.9739	1.9739	1	ENST00000602787	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10430433	10442808	CENPS	1.9739	1.9739	1	ENST00000309048	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10450031	10451998	CORT	1.9739	1.9739	1	ENST00000377049	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10456522	10472529	DFFA	1.9739	1.9739	1	ENST00000377038	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10472288	10630758	PEX14	1.9739	1.9739	1	ENST00000356607	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10616836	10617115	RN7SL614P	1.9739	1.9739	1	ENST00000461850	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10636604	10796650	CASZ1	1.9739	1.9739	1	ENST00000377022	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10895761	10895998	HSPE1P24	1.9739	1.9739	1	ENST00000450782	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10946471	10982076	C1orf127	1.9739	1.9739	1	ENST00000377004	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	10990978	10991797	CFL1P6	1.9739	1.9739	1	ENST00000400899	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11012344	11030528	TARDBP	1.9739	1.9739	1	ENST00000240185	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11022009	11047239	MASP2	1.9739	1.9739	1	ENST00000400897	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11054584	11060020	SRM	1.9739	1.9739	1	ENST00000376957	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11066618	11099869	EXOSC10	1.9739	1.9739	1	ENST00000376936	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11099430	11102105	EXOSC10-AS1	1.9739	1.9739	1	ENST00000435388	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11106535	11262556	MTOR	1.9739	1.9739	1	ENST00000361445	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11143898	11149537	MTOR-AS1	1.9739	1.9739	1	ENST00000445982	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11152350	11152452	RNU6-537P	1.9739	1.9739	1	ENST00000517277	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11189355	11195981	ANGPTL7	1.9739	1.9739	1	ENST00000376819	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11226254	11226360	RNU6-291P	1.9739	1.9739	1	ENST00000384720	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11232963	11233112	RPL39P6	1.9739	1.9739	1	ENST00000448289	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11273198	11296049	UBIAD1	1.9739	1.9739	1	ENST00000376810	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11278616	11279351	UBE2V2P3	1.9739	1.9739	1	ENST00000433562	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11425257	11425821	MTCYBP45	1.9739	1.9739	1	ENST00000435243	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11479155	11537551	DISP3	1.9739	1.9739	1	ENST00000294484	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11609468	11613358	LINC01647	1.9739	1.9739	1	ENST00000453135	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11637018	11655785	FBXO2	1.9739	1.9739	1	ENST00000354287	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11654375	11663327	FBXO44	1.9739	1.9739	1	ENST00000251547	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11658918	11691811	MAD2L2	1.9739	1.9739	1	ENST00000376692	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11664200	11674354	FBXO6	1.9739	1.9739	1	ENST00000376753	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11691710	11725857	DRAXIN	1.9739	1.9739	1	ENST00000294485	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11736084	11754802	AGTRAP	1.9739	1.9739	1	ENST00000314340	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11761787	11789585	C1orf167	1.9739	1.9739	1	ENST00000688073	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11777077	11779619	C1orf167-AS1	1.9739	1.9739	1	ENST00000376620	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11785723	11806455	MTHFR	1.9739	1.9739	1	ENST00000376590	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11806096	11848079	CLCN6	1.9739	1.9739	1	ENST00000346436	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11845709	11848345	NPPA	1.9739	1.9739	1	ENST00000376480	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11857464	11858945	NPPB	1.9739	1.9739	1	ENST00000376468	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11877770	11880406	SBF1P2	1.9739	1.9739	1	ENST00000438808	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11908152	11908271	RNU5E-1	1.9739	1.9739	1	ENST00000362477	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11909808	11909927	RNU5E-4P	1.9739	1.9739	1	ENST00000364931	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11919591	11926428	KIAA2013	1.9739	1.9739	1	ENST00000376572	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11934205	11975538	PLOD1	1.9739	1.9739	1	ENST00000196061	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	11980181	12015211	MFN2	1.9739	1.9739	1	ENST00000235329	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12019466	12032045	MIIP	1.9739	1.9739	1	ENST00000235332	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12029158	12029222	MIR6729	1.9739	1.9739	1	ENST00000618194	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12036740	12037014	RN7SL649P	1.9739	1.9739	1	ENST00000496974	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12063303	12144207	TNFRSF8	1.9739	1.9739	1	ENST00000263932	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12077881	12077984	RNU6-777P	1.9739	1.9739	1	ENST00000364265	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12080293	12080547	RPL23AP89	1.9739	1.9739	1	ENST00000439324	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12166943	12167038	MIR7846	1.9739	1.9739	1	ENST00000622420	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12166991	12209228	TNFRSF1B	1.9739	1.9739	1	ENST00000376259	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12191713	12191773	MIR4632	1.9739	1.9739	1	ENST00000584158	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12220794	12221109	RPL10P17	1.9739	1.9739	1	ENST00000453852	true	p36.22	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12230030	12512047	VPS13D	1.9739	1.9739	1	ENST00000620676	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12507246	12507397	SNORA59A	1.9739	1.9739	1	ENST00000459326	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12525716	12530691	LINC02766	1.9739	1.9739	1	ENST00000688646	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12567910	12618210	DHRS3	1.9739	1.9739	1	ENST00000616661	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12569972	12570072	RNU6ATAC18P	1.9739	1.9739	1	ENST00000408413	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12578957	12579023	MIR6730	1.9739	1.9739	1	ENST00000622213	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12644085	12667076	AADACL4	1.9739	1.9739	1	ENST00000376221	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12716110	12728760	AADACL3	1.9739	1.9739	1	ENST00000359318	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12746200	12763699	C1orf158	1.9739	1.9739	1	ENST00000614859	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12773738	12777906	PRAMEF12	1.9739	1.9739	1	ENST00000357726	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12791397	12796628	PRAMEF1	1.9739	1.9739	1	ENST00000332296	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
chr1	12822686	12823159	LINC01784	1.9739	1.9739	1	ENST00000438401	true	p36.21	1	1	123605522	TELOMERE	CENTROMERE	BAF_WEIGHTED	0.9658	69	0.4054
